txn_id,minute,amount,bank,network,payment_method,merchant,device,risk,route_id,route_base_success_rate,route_base_latency_ms,route_cost_percent,route_success_rate_5m,route_success_rate_15m,route_avg_latency_5m,route_current_load,route_requests_1m,time_since_last_failure,route_flagged_down,bank_route_success_rate_15m,success
138,50,864.25,ICICI,Visa,CARD,Fuel,Android,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,61.08999999999992,0.0,0.0,9999.0,0.0,0.9454046087888531,0
139,51,214.52,HDFC,Rupay,CARD,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,116.33999999999992,1.0,0.0,9999.0,0.0,0.954249516100651,1
140,52,30.33,HDFC,UPI,UPI,Electronics,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,120.21333333333344,1.0,1.0,9999.0,0.0,0.9580620564255967,1
141,52,434.67,HDFC,Visa,CARD,Food,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,149.75,0.0,0.0,9999.0,0.0,0.9676683149486497,1
142,52,192.31,HDFC,UPI,UPI,Electronics,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,0.0,0.8571428571428571,74.33999999999992,1.0,0.0,2.0,1.0,0.9344855305466238,1
143,52,65.12,HDFC,Visa,CARD,Travel,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,0.0,0.8571428571428571,74.33999999999992,1.0,0.0,2.0,1.0,0.9344855305466238,1
144,52,145.67,Kotak,UPI,UPI,Electronics,Web,HIGH,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,149.75,0.0,0.0,9999.0,0.0,0.9644351464435147,1
145,53,1265.68,HDFC,UPI,UPI,Shopping,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,134.2449999999999,0.0,0.0,29.0,0.0,0.9831967213114754,1
146,54,589.4,HDFC,UPI,UPI,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,114.79333333333336,1.0,0.0,9999.0,0.0,0.9612880520851662,1
147,54,129.78,Axis,Rupay,CARD,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,114.79333333333336,1.0,0.0,9999.0,0.0,0.954249516100651,1
148,54,23.19,ICICI,Rupay,CARD,Travel,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,114.79333333333336,1.0,0.0,9999.0,0.0,0.9612880520851662,1
149,54,792.0,HDFC,Rupay,CARD,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,114.79333333333336,1.0,0.0,9999.0,0.0,0.9612880520851662,1
150,54,20.14,HDFC,Mastercard,CARD,Healthcare,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,114.79333333333336,1.0,0.0,9999.0,0.0,0.9612880520851662,1
151,54,157.11,SBI,UPI,UPI,Shopping,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,0.6666666666666666,0.875,84.24000000000001,2.0,0.0,4.0,1.0,0.9454046087888531,1
152,55,719.47,SBI,Mastercard,CARD,Healthcare,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,149.3449999999998,1.0,0.0,31.0,0.0,0.9807962529274005,1
153,55,148.48,Axis,Visa,CARD,Healthcare,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,149.3449999999998,1.0,0.0,31.0,0.0,0.975558867362146,1
154,55,393.4,Axis,UPI,UPI,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,103.78571428571429,5.0,5.0,9999.0,0.0,0.9580620564255967,1
155,55,1219.55,Axis,UPI,UPI,Shopping,iOS,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,103.78571428571429,5.0,5.0,9999.0,0.0,0.9580620564255967,1
156,55,1532.62,HDFC,Mastercard,CARD,Food,iOS,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,103.78571428571429,5.0,5.0,9999.0,0.0,0.9685465423191976,1
157,56,148.17,ICICI,UPI,UPI,Shopping,iOS,HIGH,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.875,88.77333333333338,1.0,0.0,6.0,0.0,0.8726811773435568,1
158,56,298.89,HDFC,UPI,UPI,Fuel,iOS,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.875,88.77333333333338,1.0,0.0,6.0,0.0,0.9454046087888531,1
159,56,187.75,ICICI,Visa,CARD,Shopping,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.875,88.77333333333338,1.0,0.0,6.0,0.0,0.8726811773435568,1
160,56,233.05,Axis,UPI,UPI,Fuel,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,146.04333333333338,2.0,2.0,32.0,0.0,0.9775956284153006,1
161,56,799.01,ICICI,Visa,CARD,Shopping,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.875,88.77333333333338,1.0,0.0,6.0,0.0,0.8726811773435568,1
162,56,133.23,Kotak,UPI,UPI,Shopping,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,146.04333333333338,2.0,2.0,32.0,0.0,0.975558867362146,1
163,57,205.32,SBI,Mastercard,CARD,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,106.27444444444437,3.0,0.0,9999.0,0.0,0.9580620564255967,1
164,57,148.19,Axis,Rupay,CARD,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,106.27444444444437,3.0,0.0,9999.0,0.0,0.9612880520851662,1
165,58,298.67,Kotak,UPI,UPI,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,107.27199999999993,2.0,2.0,9999.0,0.0,0.9496744677107161,1
166,58,1763.6,HDFC,Rupay,CARD,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,107.27199999999993,2.0,2.0,9999.0,0.0,0.9703967457121858,1
167,58,56.73,Axis,UPI,UPI,Shopping,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,145.00799999999998,2.0,0.0,34.0,0.0,0.9793190416141235,1
168,59,746.12,ICICI,UPI,UPI,Fuel,iOS,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,108.23249999999992,4.0,2.0,9999.0,0.0,0.9612880520851662,1
169,59,50.13,Kotak,Visa,CARD,Food,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.9,87.444,0.0,0.0,9.0,0.0,0.9344855305466238,1
170,59,117.85,Kotak,UPI,UPI,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,108.23249999999992,4.0,2.0,9999.0,0.0,0.954249516100651,1
171,61,95.31,ICICI,UPI,UPI,Shopping,iOS,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,147.38666666666663,0.0,0.0,37.0,0.0,0.9731147540983607,1
172,62,379.5,HDFC,UPI,UPI,Shopping,iOS,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.8888888888888888,72.04000000000019,0.0,0.0,12.0,0.0,0.9496042542666336,1
173,62,156.2,HDFC,Visa,CARD,Fuel,Web,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,,1.0,,0.0,0.0,9999.0,0.0,0.9703626220362622,1
174,63,171.65,HDFC,Visa,CARD,Food,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,113.16750000000002,0.0,0.0,9999.0,0.0,0.9703967457121858,1
175,63,2829.29,Axis,Visa,CARD,Travel,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,164.0250000000001,1.0,0.0,39.0,0.0,0.9793190416141235,1
176,63,1983.21,BOB,Visa,CARD,Shopping,Web,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,208.69999999999982,1.0,1.0,9999.0,0.0,0.9644351464435147,1
177,64,52.57,ICICI,Rupay,CARD,Shopping,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,113.48333333333358,1.0,1.0,9999.0,0.0,0.9612880520851662,1
178,65,265.74,ICICI,Rupay,CARD,Shopping,Android,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,101.69500000000016,2.0,1.0,9999.0,0.0,0.9612880520851662,1
179,65,78.33,Axis,Mastercard,CARD,Healthcare,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,169.46000000000004,1.0,0.0,41.0,0.0,0.9807962529274005,1
180,65,927.99,HDFC,Visa,CARD,Electronics,Web,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,197.66499999999996,1.0,0.0,9999.0,0.0,0.9703626220362622,1
181,65,29.29,SBI,UPI,UPI,Fuel,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,101.69500000000016,2.0,1.0,9999.0,0.0,0.954249516100651,1
182,65,256.57,ICICI,UPI,UPI,Electronics,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,197.66499999999996,1.0,0.0,9999.0,0.0,0.9644351464435147,1
183,65,558.67,SBI,Visa,CARD,Food,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,101.69500000000016,2.0,1.0,9999.0,0.0,0.954249516100651,1
184,67,64.27,HDFC,Mastercard,CARD,Food,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,169.9300000000003,1.0,0.0,43.0,0.0,0.975558867362146,1
185,67,20.76,HDFC,Rupay,CARD,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,104.24400000000006,3.0,0.0,9999.0,0.0,0.9703967457121858,1
186,67,10.0,HDFC,UPI,UPI,Food,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,104.24400000000006,3.0,0.0,9999.0,0.0,0.9703967457121858,1
187,67,373.64,HDFC,Mastercard,CARD,Fuel,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,185.65750000000003,2.0,0.0,9999.0,0.0,0.9726424203411651,1
188,69,149.62,Axis,Mastercard,CARD,Fuel,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,102.07000000000001,2.0,0.0,9999.0,0.0,0.9640531912219401,1
189,70,49.85,SBI,Mastercard,CARD,Healthcare,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,159.00500000000056,0.0,0.0,46.0,0.0,0.975558867362146,1
190,71,148.81,Axis,Rupay,CARD,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,104.22000000000025,1.0,0.0,9999.0,0.0,0.9580620564255967,1
191,72,1918.81,ICICI,Mastercard,CARD,Healthcare,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,156.78999999999996,0.0,0.0,9999.0,0.0,0.9676683149486497,1
192,72,756.37,ICICI,UPI,UPI,Fuel,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,156.78999999999996,0.0,0.0,9999.0,0.0,0.9676683149486497,1
193,73,24.33,SBI,UPI,UPI,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,106.95000000000073,1.0,0.0,9999.0,0.0,0.9580620564255967,1
194,74,2297.82,HDFC,Visa,CARD,Fuel,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,129.92000000000007,0.0,0.0,50.0,0.0,0.975558867362146,1
195,75,202.73,ICICI,UPI,UPI,Fuel,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,198.44500000000016,0.0,0.0,9999.0,0.0,0.9726424203411651,1
196,75,904.02,Kotak,Mastercard,CARD,Shopping,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,143.0050000000001,1.0,1.0,51.0,0.0,0.9731147540983607,1
197,75,141.31,BOB,Rupay,CARD,Healthcare,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,107.88500000000022,1.0,0.0,9999.0,0.0,0.9496744677107161,1
198,75,492.55,HDFC,UPI,UPI,Shopping,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,,1.0,,0.0,0.0,25.0,0.0,0.9404413914060217,1
199,75,53.27,Axis,Mastercard,CARD,Electronics,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,107.88500000000022,1.0,0.0,9999.0,0.0,0.9580620564255967,1
200,76,35.53,HDFC,UPI,UPI,Food,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,85.53999999999996,1.0,1.0,26.0,0.0,0.9454046087888531,1
201,76,552.43,SBI,UPI,UPI,Food,Android,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,112.89499999999998,2.0,2.0,9999.0,0.0,0.9612880520851662,1
202,76,610.02,SBI,UPI,UPI,Electronics,Android,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,134.89500000000044,2.0,1.0,52.0,0.0,0.975558867362146,1
203,76,518.0,SBI,UPI,UPI,Travel,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,187.75,1.0,1.0,9999.0,0.0,0.9644351464435147,1
204,77,7321.42,HDFC,UPI,UPI,Shopping,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,84.31999999999994,2.0,1.0,27.0,0.0,0.9496042542666336,1
205,77,34.11,HDFC,UPI,UPI,Healthcare,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,183.99749999999995,2.0,1.0,9999.0,0.0,0.9726424203411651,1
206,78,10.0,Kotak,Visa,CARD,Electronics,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,115.37249999999995,1.0,0.0,9999.0,0.0,0.9496744677107161,1
207,78,1472.45,ICICI,UPI,UPI,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,115.37249999999995,1.0,0.0,9999.0,0.0,0.9580620564255967,1
208,78,69.25,HDFC,UPI,UPI,Shopping,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,139.97666666666677,1.0,0.0,54.0,0.0,0.9775956284153006,1
209,78,487.58,ICICI,UPI,UPI,Food,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,139.97666666666677,1.0,0.0,54.0,0.0,0.9731147540983607,1
210,79,317.46,SBI,UPI,UPI,Healthcare,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,139.06399999999994,2.0,2.0,55.0,0.0,0.9775956284153006,1
211,79,35.96,Axis,Rupay,CARD,Healthcare,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,118.72200000000012,2.0,2.0,9999.0,0.0,0.9612880520851662,1
212,80,1076.85,ICICI,UPI,UPI,Travel,Web,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,173.22333333333304,0.0,0.0,9999.0,0.0,0.974596533173939,1
213,81,5959.7,SBI,Visa,CARD,Travel,Android,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,143.61499999999978,1.0,0.0,57.0,0.0,0.9793190416141235,1
214,83,239.79,ICICI,UPI,UPI,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,114.876666666667,0.0,0.0,9999.0,0.0,0.954249516100651,1
215,83,116.1,Kotak,UPI,UPI,Food,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,151.96000000000004,0.0,0.0,9999.0,0.0,0.9644351464435147,1
216,84,224.71,BOB,UPI,UPI,Healthcare,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,,1.0,,0.0,0.0,34.0,0.0,0.9344855305466238,1
217,84,35.22,ICICI,Rupay,CARD,Travel,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,110.3100000000004,1.0,1.0,9999.0,0.0,0.9580620564255967,1
218,84,52.94,SBI,UPI,UPI,Fuel,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,153.60500000000002,1.0,1.0,9999.0,0.0,0.9676683149486497,1
219,84,94.88,ICICI,UPI,UPI,Food,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,110.3100000000004,1.0,1.0,9999.0,0.0,0.9580620564255967,1
220,84,90.49,SBI,Mastercard,CARD,Travel,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,156.02999999999975,0.0,0.0,60.0,0.0,0.9807962529274005,1
221,86,138.47,HDFC,Visa,CARD,Food,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,160.42499999999927,1.0,0.0,62.0,0.0,0.9775956284153006,1
222,87,1782.45,HDFC,UPI,UPI,Shopping,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,79.19000000000005,0.0,0.0,37.0,0.0,0.9496042542666336,1
223,88,270.68,ICICI,Rupay,CARD,Electronics,Android,HIGH,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,104.16333333333326,0.0,0.0,9999.0,0.0,0.9640531912219401,1
224,88,5497.04,HDFC,UPI,UPI,Shopping,iOS,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,104.16333333333326,0.0,0.0,9999.0,0.0,0.9496744677107161,1
225,88,885.44,ICICI,Mastercard,CARD,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,104.16333333333326,0.0,0.0,9999.0,0.0,0.9640531912219401,1
226,88,11.9,ICICI,Rupay,CARD,Travel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,104.16333333333326,0.0,0.0,9999.0,0.0,0.9640531912219401,1
227,89,60.37,HDFC,UPI,UPI,Travel,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,106.90666666666675,4.0,4.0,9999.0,0.0,0.954249516100651,1
228,89,1314.52,ICICI,Visa,CARD,Electronics,Web,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,166.85999999999967,0.0,0.0,9999.0,0.0,0.9703626220362622,1
229,90,3625.58,Axis,Mastercard,CARD,Shopping,Android,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,134.6900000000005,0.0,0.0,66.0,0.0,0.9731147540983607,1
230,90,324.17,HDFC,Visa,CARD,Travel,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,110.69200000000019,5.0,1.0,9999.0,0.0,0.9580620564255967,1
231,91,264.98,ICICI,UPI,UPI,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,109.02833333333335,2.0,1.0,9999.0,0.0,0.9703967457121858,1
232,91,35.14,ICICI,UPI,UPI,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,109.02833333333335,2.0,1.0,9999.0,0.0,0.9703967457121858,1
233,93,127.08,Kotak,Rupay,CARD,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,106.24500000000012,2.0,0.0,9999.0,0.0,0.954249516100651,1
234,96,1659.12,HDFC,Visa,CARD,Electronics,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,101.65333333333365,0.0,0.0,9999.0,0.0,0.9612880520851662,1
235,96,741.66,BOB,UPI,UPI,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,101.65333333333365,0.0,0.0,9999.0,0.0,0.9496744677107161,1
236,96,162.91,Axis,Rupay,CARD,Fuel,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,101.65333333333365,0.0,0.0,9999.0,0.0,0.9496744677107161,1
237,96,15.95,ICICI,UPI,UPI,Healthcare,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,,1.0,,0.0,0.0,72.0,0.0,0.9731147540983607,1
238,97,553.03,ICICI,UPI,UPI,Electronics,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,159.52000000000044,1.0,1.0,73.0,0.0,0.975558867362146,1
239,98,757.77,SBI,UPI,UPI,Fuel,Web,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,,1.0,,0.0,0.0,48.0,0.0,0.9344855305466238,1
240,100,1145.74,SBI,UPI,UPI,Shopping,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,163.0600000000004,0.0,0.0,76.0,0.0,0.9731147540983607,1
241,100,225.13,HDFC,Visa,CARD,Food,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,163.0600000000004,0.0,0.0,76.0,0.0,0.975558867362146,1
242,100,7525.66,SBI,Visa,CARD,Food,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,,1.0,,0.0,0.0,9999.0,0.0,0.9644351464435147,1
243,101,124.72,ICICI,UPI,UPI,Electronics,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,140.5925000000002,2.0,2.0,77.0,0.0,0.9775956284153006,1
244,102,670.97,BOB,UPI,UPI,Food,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,79.67000000000007,0.0,0.0,52.0,0.0,0.9344855305466238,1
245,103,358.97,ICICI,UPI,UPI,Electronics,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,87.48500000000013,1.0,1.0,53.0,0.0,0.9344855305466238,1
246,103,171.74,SBI,UPI,UPI,Shopping,Android,HIGH,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,129.92666666666688,1.0,0.0,79.0,0.0,0.975558867362146,1
247,104,81.21,ICICI,UPI,UPI,Shopping,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,179.15999999999985,0.0,0.0,9999.0,0.0,0.9676683149486497,1
248,104,173.05,BOB,Rupay,CARD,Fuel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,,1.0,,0.0,0.0,9999.0,0.0,0.954249516100651,1
249,106,217.13,SBI,UPI,UPI,Travel,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,140.3150000000005,0.0,0.0,82.0,0.0,0.9775956284153006,0
250,106,113.55,Kotak,UPI,UPI,Fuel,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,140.3150000000005,0.0,0.0,82.0,0.0,0.9731147540983607,1
251,106,204.27,ICICI,UPI,UPI,Shopping,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,169.0,1.0,0.0,9999.0,0.0,0.9676683149486497,1
252,107,66.89,SBI,UPI,UPI,Shopping,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,90.64499999999998,0.0,0.0,57.0,0.0,0.9404413914060217,1
253,107,507.34,Axis,Mastercard,CARD,Electronics,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,172.80999999999995,1.0,1.0,9999.0,0.0,0.9644351464435147,1
254,107,1210.04,ICICI,UPI,UPI,Shopping,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,172.80999999999995,1.0,1.0,9999.0,0.0,0.9703626220362622,1
255,108,110.75,HDFC,Rupay,CARD,Food,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,184.8700000000008,0.0,0.0,9999.0,0.0,0.954249516100651,1
256,108,147.77,SBI,Mastercard,CARD,Travel,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.6666666666666666,0.875,140.01999999999984,2.0,0.0,2.0,1.0,0.9023959646910467,1
257,109,151.16,SBI,Mastercard,CARD,Shopping,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,171.21249999999986,2.0,0.0,9999.0,0.0,0.9676683149486497,1
258,109,21.49,Kotak,Rupay,CARD,Fuel,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,192.6300000000001,1.0,1.0,9999.0,0.0,0.9496744677107161,1
259,110,130.07,SBI,UPI,UPI,Shopping,iOS,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,105.17999999999984,0.0,0.0,60.0,0.0,0.9454046087888531,1
260,111,907.39,Kotak,Mastercard,CARD,Shopping,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,172.07999999999993,1.0,0.0,9999.0,0.0,0.9644351464435147,1
261,112,150.06,HDFC,Rupay,CARD,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,218.47499999999945,0.0,0.0,9999.0,0.0,0.954249516100651,1
262,113,192.78,Axis,UPI,UPI,Food,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.8571428571428571,165.29999999999927,0.0,0.0,7.0,0.0,0.9731147540983607,1
263,113,227.59,ICICI,UPI,UPI,Electronics,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.8571428571428571,165.29999999999927,0.0,0.0,7.0,0.0,0.975558867362146,1
264,113,121.09,HDFC,UPI,UPI,Fuel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,209.27333333333323,1.0,1.0,9999.0,0.0,0.9580620564255967,1
265,114,148.04,HDFC,UPI,UPI,Food,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,88.01999999999998,0.0,0.0,64.0,0.0,0.9344855305466238,1
266,114,1617.44,ICICI,UPI,UPI,Fuel,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,220.10999999999999,2.0,1.0,9999.0,0.0,0.9496744677107161,1
267,114,1841.47,BOB,Mastercard,CARD,Fuel,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,1.0,1.0,220.10999999999999,2.0,1.0,9999.0,0.0,0.954249516100651,0
268,115,483.02,ICICI,Mastercard,CARD,Travel,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.8888888888888888,158.0649999999996,2.0,0.0,9.0,0.0,0.9775956284153006,1
269,116,1169.73,Kotak,UPI,UPI,Fuel,iOS,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.875,147.86333333333278,1.0,1.0,10.0,0.0,0.975558867362146,1
270,116,808.62,Axis,Mastercard,CARD,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.75,0.8571428571428571,215.80250000000024,2.0,0.0,2.0,0.0,0.9496744677107161,0
271,116,22.86,SBI,Mastercard,CARD,Fuel,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.75,0.8571428571428571,215.80250000000024,2.0,0.0,2.0,0.0,0.9496744677107161,1
272,117,114.23,SBI,UPI,UPI,Shopping,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,,1.0,,0.0,0.0,9999.0,0.0,0.9676683149486497,1
273,117,2347.79,SBI,UPI,UPI,Food,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.875,147.05499999999938,2.0,1.0,11.0,0.0,0.9023959646910467,1
274,117,43.46,ICICI,Rupay,CARD,Electronics,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.6666666666666666,0.7777777777777778,219.7466666666669,2.0,2.0,1.0,1.0,0.954249516100651,1
